Elapsed time;200;429;500
18:57:29,0;70.0;;
18:57:30,0;70.0;;
18:57:31,0;70.0;;
18:57:32,0;70.0;;
18:57:33,0;69.0;;
18:57:34,0;69.0;;
18:57:35,0;71.0;;
18:57:36,0;69.0;;
18:57:37,0;69.0;;
18:57:38,0;70.0;;
18:57:39,0;69.0;;
18:57:40,0;69.0;;
18:57:41,0;69.0;;
18:57:42,0;70.0;;
18:57:43,0;68.0;;
18:57:44,0;71.0;;
18:57:45,0;131.0;;
18:57:46,0;141.0;;34.0
18:57:47,0;149.0;;59.0
18:57:48,0;123.0;;50.0
18:57:49,0;140.0;;50.0
18:57:50,0;114.0;;50.0
18:57:51,0;106.0;;46.0
18:57:52,0;45.0;;
18:57:54,0;11.0;8.0;
18:57:56,0;14.0;11.0;
18:57:58,0;24.0;10.0;
18:58:00,0;3.0;6.0;
18:58:02,0;5.0;11.0;
18:58:04,0;38.0;16.0;
18:58:06,0;34.0;3.0;
18:58:08,0;11.0;10.0;
18:58:10,0;14.0;6.0;
18:58:11,0;287.0;;88.0
18:58:12,0;154.0;;48.0
18:58:13,0;146.0;;50.0
18:58:14,0;148.0;;49.0
18:58:15,0;149.0;;49.0
18:58:16,0;122.0;;51.0
18:58:17,0;175.0;;48.0
18:58:18,0;147.0;;51.0
18:58:19,0;148.0;;49.0
18:58:20,0;152.0;;44.0
18:58:21,0;149.0;;55.0
18:58:22,0;144.0;;50.0
18:58:23,0;148.0;;44.0
18:58:24,0;147.0;;53.0
18:58:25,0;147.0;;49.0
18:58:26,0;147.0;;50.0
18:58:27,0;141.0;;
18:58:28,0;73.0;;
18:58:29,0;69.0;;
18:58:30,0;70.0;;
18:58:31,0;68.0;;
18:58:32,0;69.0;;
18:58:33,0;70.0;;
18:58:34,0;69.0;;
18:58:35,0;70.0;;
18:58:36,0;70.0;;
18:58:37,0;69.0;;
18:58:38,0;71.0;;
18:58:39,0;69.0;;
18:58:40,0;70.0;;
18:58:41,0;69.0;;
18:58:42,0;71.0;;
18:58:43,0;70.0;;
18:58:44,0;69.0;;
18:58:45,0;70.0;;
18:58:46,0;69.0;;
18:58:47,0;70.0;;
18:58:48,0;70.0;;
18:58:49,0;69.0;;
18:58:50,0;69.0;;
18:58:51,0;55.0;;
18:58:52,0;79.0;;
18:58:53,0;71.0;;
18:58:54,0;69.0;;
18:58:55,0;68.0;;
18:58:56,0;69.0;;
18:58:57,0;70.0;;
18:58:58,0;71.0;;
18:58:59,0;68.0;;
18:59:00,0;71.0;;
18:59:01,0;70.0;;
18:59:02,0;70.0;;
18:59:03,0;70.0;;
18:59:04,0;69.0;;
18:59:05,0;69.0;;
18:59:06,0;67.0;;
18:59:07,0;70.0;;
18:59:08,0;68.0;;
18:59:09,0;71.0;;
18:59:10,0;67.0;;
18:59:11,0;71.0;;
18:59:12,0;69.0;;
18:59:13,0;70.0;;
18:59:14,0;70.0;;
18:59:15,0;70.0;;
18:59:16,0;68.0;;
18:59:17,0;70.0;;
18:59:18,0;68.0;;
18:59:19,0;130.0;;
18:59:20,0;142.0;;7.0
18:59:21,0;154.0;;79.0
18:59:22,0;144.0;;51.0
18:59:23,0;148.0;;50.0
18:59:24,0;147.0;;48.0
18:59:25,0;154.0;;49.0
18:59:26,0;145.0;;50.0
18:59:27,0;150.0;;47.0
18:59:28,0;149.0;;49.0
18:59:29,0;147.0;;52.0
18:59:30,0;145.0;;46.0
18:59:31,0;150.0;;47.0
18:59:32,0;147.0;;52.0
18:59:33,0;153.0;;48.0
18:59:34,0;146.0;;49.0
18:59:35,0;152.0;;51.0
18:59:36,0;143.0;;52.0
18:59:37,0;149.0;;47.0
18:59:38,0;147.0;;47.0
18:59:39,0;152.0;;47.0
18:59:40,0;152.0;;48.0
18:59:41,0;148.0;;49.0
18:59:42,0;145.0;;49.0
18:59:43,0;152.0;;49.0
18:59:44,0;142.0;;49.0
18:59:45,0;151.0;;51.0
18:59:46,0;147.0;;49.0
18:59:47,0;149.0;;51.0
18:59:48,0;151.0;;47.0
18:59:49,0;140.0;;51.0
18:59:50,0;150.0;;50.0
18:59:51,0;149.0;;46.0
18:59:52,0;146.0;;46.0
18:59:53,0;154.0;;47.0
18:59:54,0;150.0;;51.0
18:59:55,0;147.0;;49.0
18:59:56,0;153.0;;48.0
18:59:57,0;148.0;;47.0
18:59:58,0;155.0;;47.0
18:59:59,0;147.0;;51.0
19:00:00,0;148.0;;50.0
19:00:01,0;140.0;;
19:00:02,0;71.0;;
19:00:03,0;70.0;;
19:00:04,0;70.0;;
19:00:05,0;69.0;;
19:00:06,0;70.0;;
19:00:07,0;68.0;;
19:00:08,0;70.0;;
19:00:09,0;70.0;;
19:00:10,0;69.0;;
19:00:11,0;69.0;;
19:00:12,0;69.0;;
19:00:13,0;70.0;;
19:00:14,0;70.0;;
19:00:15,0;70.0;;
19:00:16,0;67.0;;
19:00:17,0;71.0;;
19:00:18,0;69.0;;
19:00:19,0;69.0;;
19:00:20,0;70.0;;
19:00:21,0;71.0;;
19:00:22,0;69.0;;
19:00:23,0;70.0;;
19:00:24,0;67.0;;
19:00:25,0;70.0;;
19:00:26,0;69.0;;
19:00:27,0;71.0;;
19:00:28,0;70.0;;
19:00:29,0;69.0;;
19:00:30,0;70.0;;
19:00:31,0;69.0;;
19:00:32,0;69.0;;
19:00:33,0;70.0;;
19:00:34,0;70.0;;
19:00:35,0;70.0;;
19:00:36,0;69.0;;
19:00:37,0;70.0;;
19:00:38,0;70.0;;
19:00:39,0;70.0;;
19:00:40,0;70.0;;
19:00:41,0;69.0;;
19:00:42,0;69.0;;
19:00:43,0;70.0;;
19:00:44,0;69.0;;
19:00:45,0;70.0;;
19:00:46,0;70.0;;
19:00:47,0;69.0;;
19:00:48,0;70.0;;
19:00:49,0;69.0;;
19:00:50,0;70.0;;
19:00:51,0;69.0;;
19:00:52,0;69.0;;
19:00:53,0;70.0;;
19:00:54,0;69.0;;
19:00:55,0;68.0;;
19:00:56,0;68.0;;
19:00:57,0;69.0;;
19:00:58,0;70.0;;
19:00:59,0;70.0;;
19:01:00,0;70.0;;
19:01:01,0;70.0;;
19:01:02,0;69.0;;
19:01:03,0;69.0;;
19:01:04,0;69.0;;
19:01:05,0;68.0;;
19:01:06,0;67.0;;
19:01:07,0;66.0;;
19:01:08,0;65.0;;
19:01:09,0;66.0;;
19:01:10,0;64.0;;
19:01:11,0;64.0;;
19:01:12,0;63.0;;
19:01:13,0;63.0;;
19:01:14,0;62.0;;
19:01:15,0;62.0;;
19:01:16,0;61.0;;
19:01:17,0;60.0;;
19:01:18,0;60.0;;
19:01:19,0;57.0;;
19:01:20,0;58.0;;
19:01:21,0;58.0;;
19:01:22,0;57.0;;
19:01:23,0;56.0;;
19:01:24,0;55.0;;
19:01:25,0;55.0;;
19:01:26,0;55.0;;
19:01:27,0;52.0;;
19:01:28,0;54.0;;
19:01:29,0;51.0;;
19:01:30,0;51.0;;
19:01:31,0;51.0;;
19:01:32,0;50.0;;
19:01:33,0;49.0;;
19:01:34,0;47.0;;
19:01:35,0;45.0;;
19:01:36,0;43.0;;
19:01:37,0;42.0;;
19:01:38,0;39.0;;
19:01:39,0;38.0;;
19:01:40,0;35.0;;
19:01:41,0;34.0;;
19:01:42,0;30.0;;
19:01:43,0;31.0;;
19:01:44,0;28.0;;
19:01:45,0;31.0;;
19:01:46,0;24.0;;
19:01:47,0;20.0;;
19:01:48,0;32.0;;
19:01:49,0;21.0;;
19:01:50,0;15.0;;
19:01:51,0;17.0;;
19:01:52,0;16.0;;
19:01:53,0;16.0;;
19:01:54,0;13.0;;
19:01:55,0;8.0;;
19:01:56,0;10.0;;
19:01:57,0;5.0;;
19:01:58,0;7.0;;
19:01:59,0;1.0;;
19:02:00,0;7.0;;
19:02:01,0;2.0;;
19:02:02,0;1.0;;
19:02:03,0;1.0;;
19:02:04,0;1.0;;
19:02:05,0;1.0;;
